country name,country code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.764443407,7.045071644,2.071988211,0.584322134,1.205800809,1.567661766,3.569911868,4.544366802,3.525278191,3.708511596,4.840382325,4.933846627,5.997828858,7.163553536,6.886226532,7.828298381,8.173335834,4.660570995,8.464381242,5.566595648,5.382346168,6.358886081,7.904507572,5.141013621,7.26306003,6.965132962
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,5.744557709,-0.344676681,-3.306380003,0.390086946,3.961902787,8.267073544,6.361941247,6.474140151,5.554095496,3.418356892,8.32629252,6.403635743,11.52324381,9.072114582,5.100001864,4.905265484,8.053948377,3.141907338,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425966,8.708751901,7.251045316,5.170342974,9.673224959,4.411259872,3.270736613,4.815273108
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56646327,3.873103211,-6.345235128,-8.410643888,-9.69899858,-14.22610688,-22.93404553,-12.20000002,-9.999999983,-3.000000027,-1.899999981,-0.199999989,5.89999999,9.200000012,5.199999972,9.400000012,12.1,2.699999984,7.300000029,7.900000767,2.299999986,-14.80000001,4.200000016,5.200000009,0.199999998,0,-6.800008163
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.880303017,3.875179566,6.68005723,8.301936761,7.227192298,6.754349699,4.684115287,7.328444689,7.543858007,8.388911208,6.720448793,8.620842454,8.173948359,6.407950183,4.952534713,7.219480251,3.350976147,4.139714546,4.962992441,4.896295644,3.063211873,2.909241227,0.59486312,5.386598902,5.092481098,3.213862504,4.987683822,3.107458513,3.11186732,3.601260249,2.445370497,4.032812343,5.740309288,5.224853078,4.3270033,6.032123035,5.596824822,3.39608946,3.083002335,5.881016314,3.025761039,5.112348904,5.321057534,7.53794863,7.092305273,8.163963707,8.800540317,5.823889925,2.851743502,8.05696346,6.257582466,5.294626821,5.074878234,4.544786613
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.493037918,-1.57454885,0.170458855,2.44052078,1.045604053,3.062855935,-3.656834112,1.888911744,5.864740633,2.333213382,-0.251711532,-1.319569861,0.275199617,2.895344599,6.096914313,3.935470176,1.455461179,5.373985348,6.199116731,5.843400901,1.559559829,-9.757871461,-10.27439919,-1.14261745,1.466536029,8.809808295,7.993137205,1.480937462,1.103901025,0.297348378,3.538808504,7.931588413,2.657546103,7.28134265,-1.447598964,5.577957758,8.547683232,4.518890072,-1.939212135,-1.92993064,-3.844129967,-7.732007212,0.805283917,5.004160365,7.460132106,4.098577362,6.541510848,7.176144662,4.243494178,7.803409668,5.162133026,3.323114945,5.100361248,3.498414788
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,3.206807257,3.295476728,5.263262776,5.643124848,-0.517154562,-0.197678537,5.386090051,4.608597407,5.561684929,3.17569075,-0.244596225,2.594470388,-1.910891068,4.632457181,7.259086959,4.238737521,3.511614499,3.461747692,4.203971979,3.680524033,1.919370297,-0.074084531,3.555396148,2.745856719,4.037643425,2.718975789,3.795881229,4.487026493,4.449910963,4.685199608,4.092176449,0.975981834,1.786127687,2.806775956,3.78574285,3.345216063,2.666625826,1.77857024,-0.291621459,-2.775529574,2.531920616,1.601454672,2.32108446,2.219308025,2.3882
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138582275,3.091293973,1.600000006,-0.492000004,-11.2,-2.300000006,-5.199999992,-0.900000006,1.700000004,5.199999997,4.3,4.300000003,3.799999993,4.200000008,3.999999997,4.199999999,7.699999998,7.000000005,7.299999997,9.500000002,9.419230769,8.099999996,8.500000001,8.299999999,8.200000001,8.000000001,8.100000002
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.527283278,3.694261801,-6.265338526,3.669725565,0.884935067,0,-9.523813464,6.509705889,2.86084497,10.74588955,2.968050584,25.83148894,-11.10133505,-8.820591531,-7.608709435,10.37682032,13.22941109,9.777046233,3.382857203,2.44320224,4.61399932,4.476429772,2.167878054,6.587650005,6.177907709,5.600734205,0.43807517,14.07421273,1.405076286,4.149912624,1.135739824,6.377101218,4.251025889,-1.247732865,7.76740794,1.287129988,3.505819861,4.089485721,2.710919212,1.637432727,1.709420747,6.323311664,7.689788193,4.156282616,2.488007025,7.661606972,-1.617029907,6.731967996,-2.099062896,-3.365116259,-0.423645057,1.380496768,1.670010146,0.597413329
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.192519348,8.532933399,3.900951468,11.1293449,4.162866842,1.510250222,2.833869136,7.337232609,0.706036852,7.711914353,1.479291059,1.28280514,7.109957765,2.069333071,2.896258132,7.727739497,6.270783552,2.346896385,0.764355286,-4.421322353,-0.362810861,-2.071006182,-3.764816992,1.442164544,0.193300196,6.510344893,3.581650066,5.821368348,-8.569881882,6.467940756,9.729887941,6.060473269,0.275388067,-2.349507884,3.951662762,-0.197837378,6.37093152,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753463385,5.277965858,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-4
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,12.07796785,14.66739622,8.272082151,3.220686308,-0.6156429,-2.322966529,-1.066589795,3.452792541,8.871999273,9.843482712,2.955726802,-4.769533395,5.993270238,3.580736674,-2.384852507,1.994837539,7.427755453,1.575131892,7.139257448,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,3.805855668,2.789291575,3.583469633,5.135011671,7.364512893,5.10091814,5.960843932,8.64604746,8.072730657,8.838980952,9.540480175,9.340017496,8.152084143,5.764455464,4.773586881,6.787316408,6.192893312,6.320820988,6.899063492,7.536410612,7.547247727,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.240302749,5.247367156,5.421882991,5.983654637
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-11.39980671,4.199653092,10.70011702,13.83309493,9.586036627,0.983989349,-0.132122085,-2.893997295,-1.711512282,1.533397086,11.70648473,3.139321561,2.59201652,0.750740107,9.056387228,1.011760278,2.328455171,4.913239831,4.301466021,0.334788215,5.922044539,-3.488507759,-5.111218569,4.293431178,3.984754831,5.30285231,8.462928669,5.175676788,6.448521358,3.312815802,1.629081596,1.223225535,1.754749927,1.96914608,2.304347102
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.118512026,7.267884828,24.0131436,25.93332577,17.96867826,-9.881456269,-6.421027093,-1.472391719,9.205070943,8.884791331,11.04608056,-4.542687871,-1.774139133,-8.632433455,20.94078783,2.337462352,7.892979819,14.3000866,-4.154572938,-1.478365603
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.291167093,5.558497176,5.213222792,6.602287694,5.537096634,5.833221316,4.39340367,6.073097634,5.869982897,3.914726092,4.094146491,5.61210423,6.380122683,1.704163699,0.740487041,5.153056979,3.96623816,4.244240636,4.07753465,1.754659089,2.0649462,0.444068818,2.676017281,4.585286073,3.81448549,3.183900476,3.619085688,4.70225518,3.807006669,2.992371315,1.406053782,1.925071877,1.640808819,3.114950082,2.999960543,3.302667247,3.706360511,2.559753296,3.365009554,4.261343669,1.841642216,2.084205353,2.759416261,4.148420961,3.589953946,4.085844264,3.943015517,1.456326356,-2.062202976,4.078066426,2.847301733,2.260133944,2.368003989,2.4935898
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.431035976,1.287558088,3.919496359,5.504578339,0.483096038,-1.442299718,3.707313698,-4.421450949,-2.300007023,-0.199990351,4.099987693,-2.542096427,6.673641885,7.178965897,0.643424781,2.194886325,2.185438856,6.918790299,6.93976583,4.343995595,4.515479143,4.625001948,4.156492103,1.968807932,6.322641763,1.009086658,-4.8082722,0.479158713,5.736783253,0.439340841,-1.931498986,1.196147337
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.293493885,8.207598132,4.001966352,6.721949141,5.669371293,4.634967351,5.231112029,6.006694589,3.775530485,6.18191561,3.803645878,3.935231493,3.747398199,3.972696389,5.591748066,3.170409373,3.338427946,4.014388868,4.134837953,3.317465196,-15.08839309,2.469878516,4.155705526,
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.845403562,6.17727082,7.373563946,7.939841291,8.896030616,4.438444965,7.196497102,4.153364467,4.715974906,5.248543469,4.279001629,1.654787597,4.572025701,6.111070816,1.695372222,2.24998662,-0.094095706,3.014507792,3.790545406,6.620589837,5.360740563,-0.383353978,-1.846548963,5.099075493,-1.211440375,0.017786895,2.100777788,4.200042663,2.394859815,-0.317783203,-1.018308015,-2.137041716,1.233613398,3.199999999,3.100000005,4.299999997,2.600000002,0.499999997,2.400000005,4.199999997,2.700000003,3.700374403,2.949075466,4.554559908,5.277051971,5.585045962,5.360474053,3.191043888,-1.538089135,3.039747085,3.212451755,2.219824006,2.212354431,1.548700635
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-10.85137608,21.20069751,5.213990134,-2.440223564,0.997348794,6.775485302,-0.985738661,4.332698464,9.328837439,-0.245056575,6.005018067,0.151135514,8.137275887,3.130585879,-4.981631005,-5.309002081,0.760793602,-5.345291528,0.430088262,2.194912924,2.350524075,-0.457677609,1.411703688,5.541074022,0.467850951,4.717209653,2.675642451,0.470381337,-1.266050636,-6.568310695,-8.421051499,-10.50000856,-13.46905054,-3.899996803,0.69999883,-1.023172642,-5.617046599,-1.624154045,-4.270140831,-6.910927316,-2.100173026,2.947765184,5.577822311,6.738373932,6.135151156,5.320981058,6.259469847,6.225900287,2.855060106,7.078889424,6.864630027,7.157859628,8.503503317,9.046596161
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.361381816,-2.49083954,3.27239311,12.21404785,16.64745583,-5.570309604,7.919696337,1.24833024,-0.436915912,4.797112895,-0.086039569,9.208865138,-0.962048665,6.428158403,-2.269328842,6.220975138,-4.564236058,0.553763681,-3.02393083,3.035622119,6.167957579,-2.812782686,-1.966689435,-0.336834697,1.615310425,0.723893835,2.67566173,6.280748999,-1.023501754,-0.481072127,-0.036133391,-1.730922033,6.797273924,-8.625441835,2.897668709,6.218546514,3.814007573,-0.385746225,4.650189789,3.89732287,5.316868319,4.506014409,6.944973873,7.032395131,7.23559899,7.903694512,8.352436224,7.773895812,9.220348444,10.29820581,6.338446147,6.730573989,6.713450204,6.000000073
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.316157269,1.434470887,6.244344507,-1.106171859,4.910570587,1.523130026,8.36700893,1.97013497,12.42823583,22.56515084,8.917586642,8.329774728,2.604714697,6.625153618,-1.931223239,0.464838906,-6.860703193,-2.706922485,3.297035399,14.4206839,12.52542486,2.634297144,1.585305459,-1.907360107,6.944387766,2.099029129,1.150737205,7.552374508,5.199766444,6.988552933,5.531782072,-9.015569821,1.051458509,9.235198742,0.158025752,10.36069674,2.680594174,2.885211917,-0.817820899,-3.059189626,1.439615074,-8.894023417,-16.99507453,-5.807538303,-5.711083833,-3.46149505,-3.653327043,-17.6689466,5.984390754,11.37592123,11.90540789,10.56520427,4.484095146,3.8482899
